Song,Artist,Label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
About The Money,T.I. Featuring Young Thug,1,247.23672966533132,23.403718205229428,-39.7806147518383,-55.49586718597345,-1.9367723351427797,-33.45509715851197,-35.559827177519864,59.874879800227745,50.187058162956816,66.188236598694,-108.01556025831698,-12.23103211207614,20.479800933875183,-40.14312886444424,28.82327168703921,-18.174403091660206,-73.33392770225007,-54.84806401068167
The Race,Tay-K,1,42.34499901752228,186.22336267307574,28.02341335174703,12.539888994787256,7.067178660240578,-20.847311469951375,151.00295049661432,74.71911751283851,41.298623487003134,-62.34010115158032,40.298955368529676,-40.96964041580368,-48.80284470243961,19.672934636854315,-51.41416981710194,-30.061448109278167,-27.33271129114224,-50.402477963750655
Christmas Tree Farm (Old Timey Version),Taylor Swift,1,-128.00180384957034,62.22215181413859,-132.3169680042504,-71.66621122345045,35.646815035448974,-35.10573803155946,-60.45843051050765,-22.65805106065193,-74.0933862175839,-10.215126432862546,-64.27317263458022,-7.473973326263841,-4.927942633648401,32.63406953525521,-15.24310068618352,42.08020925251531,49.602692356626804,29.566091647341285
Blank Space,Taylor Swift,1,141.16102592415444,-4.418188220568331,-33.619911054148346,-10.280181938739037,-206.23493637265634,-133.5992617440041,-10.793392584032485,-11.46711416502587,-1.3746960328743754,-40.03195599242498,42.73914725766581,49.02732346127156,37.135504928097454,29.8751185649278,0.4830391464165012,21.71022965363475,3.2047743430291464,-10.796342113926261
"No Body, No Crime",Taylor Swift Featuring HAIM,1,-23.759736078026737,-94.9919951839361,6.601123752326756,-80.23700160193331,-59.96000973205789,-14.783057035629074,35.62945448338156,-33.3840073083082,10.475496493837266,35.7180775381499,-21.251718564584422,-44.87417744382543,51.195853316541644,-43.91500665974929,-47.65880096831963,61.18719041215843,6.999134203391351,59.756757096556036
Little Saint Nick,The Beach Boys,1,79.16628549207829,-200.86887876867857,58.905027933299685,147.12473448721005,100.6196844491237,-79.06990715861274,44.26241288534182,51.34536016856183,-56.93447890832186,74.72735106456543,30.2307567336717,7.9202811679541565,-18.435889515781604,31.75036547195778,0.21093293526663634,-1.4318830226082173,3.9484754658332304,46.02603401964477
Roses,The Chainsmokers Featuring Rozes,1,158.76663694124477,46.11850135898767,-26.27515716066701,75.45817252685525,-104.25874642956802,-74.50096534408765,-58.741201990463146,8.690234664129909,-30.50159027832035,-1.9863855492448246,36.58569849826827,85.47169801840587,-29.115864968255064,-17.857949391374298,-28.337693373976702,-55.62071120077579,-26.326966620432806,22.280151677359065
Without You,The Kid LAROI,1,-111.20511125313858,-61.82835828401196,-102.89546683688803,-70.79263859176521,28.106745801371225,-91.15508065927139,34.570588212843305,-14.190749283462353,73.1417549707546,-22.30866233176411,-45.738906675235995,79.56536859918826,17.063534857254187,-71.99010688649426,41.649248987835406,-41.171670997505174,44.26065436484566,17.2674418568262
Can't Feel My Face,The Weeknd,1,26.503563107012422,-71.059771227134,-77.01801928868016,-83.05964055909655,128.97337859415478,-68.94486406546551,-96.52593520258262,-42.063170325476094,45.939114394052694,8.948835093605293,-37.314774982863646,34.5128529533106,37.23737491297628,-57.65696561610813,-49.77605978775124,-55.33550152196633,-97.16023674293139,-31.288967578589826
Sacrifice,The Weeknd,0,223.75164214849843,-143.4075246376917,-35.848377987495034,45.57888110961309,13.647703934875683,52.90275958148025,24.437539039653018,5.019377255227553,-30.8166943260641,1.4504518216996833,7.009520629214171,63.045458103844084,9.856227954438175,40.957252112331254,-21.541096762424722,43.632471930854976,-22.429938736545655,4.430640862757016
Marry Me,Thomas Rhett,1,-151.20085893529972,-67.55614272083136,158.67593782145215,-99.86060128004782,-13.578593809899576,-19.388807578595088,42.18508888147751,-20.84469173039437,-17.555609277247996,57.96567232919113,-44.22430560992445,62.216419287907044,27.59230266115258,0.11913462224244133,45.523974058168704,77.10565035736951,-25.063843154218866,9.604728499140478
Die A Happy Man,Thomas Rhett,0,-184.97469787501393,23.878740533345418,-87.5345410456293,26.643223594165477,21.939095379736596,91.52591279863717,62.61040413006503,-23.833062038916896,23.558506062743596,55.55341070736919,57.515602869146214,-10.584737070680584,29.043163564854034,34.93104518549519,-7.193618153179731,30.478194032752064,19.497712304657963,-29.460339806079617
Dance Monkey,Tones And I,1,-103.08471278205279,75.2479074281101,-21.993314687891154,155.3893334617978,12.313225994611784,-33.05476585960772,-10.126894995882916,22.78196516967898,21.75195921586133,-46.92623349638536,69.54966457278499,49.31313940282577,73.53110401819131,10.03763020796919,-56.36167318378199,58.04304954923611,-20.069379123897516,74.9635697927504
Christmastime Is Here,Vince Guaraldi Trio,1,-122.37726879575098,-129.83634674321618,-8.350336621836597,-5.605161679425775,-2.2660663382696162,-20.42744017479968,-87.96012203935034,89.8632358116465,59.8651932397289,-76.19074728859167,35.56254852291687,-40.36657455852683,51.540648906150956,-3.647420596706105,22.398357385968648,-27.702560163248034,-39.68989899264146,-27.017980058849012
On Chill,Wale Featuring Jeremih,1,144.48618990068562,85.56413122688194,93.22330575153553,-17.06881121025449,61.74070041896666,-17.360807716069395,13.55200301174508,-23.378510821836592,4.2239030129737545,33.11322888651225,-5.580463785908341,11.188470889399433,-14.84435184229915,-7.692041512122937,-87.97624223677708,-60.578216419209404,30.52761592514882,-25.32953779211404
Pretty Little Poison,Warren Zeiders,1,-110.66825562973685,-75.91963759773778,154.9778547297768,21.17714925717238,66.91753849579804,-38.38753708057425,68.59686544729597,41.32815610711359,49.55648700013322,54.991349764469874,-11.794185074416735,45.143110447492006,17.858737041566574,-34.07204269782123,-55.212469442440536,-5.739222584779621,51.4750185999386,11.46963555410003
See You Again,Wiz Khalifa Featuring Charlie Puth,1,-72.60060339305268,61.33101385924769,95.42109155456039,-142.63009669064468,49.92104535958184,34.08966667070701,-49.40698065349964,-21.23558150450848,-85.91887375019365,17.700009283737607,-33.09801583437231,-56.08625900847614,62.74473586029205,2.635955057847533,70.7105233306818,21.019047397488386,-71.162670171349,-6.524310923452422
Rubbin Off The Paint,YBN Nahmir,1,142.3839430075825,68.71083514709163,57.473766208006026,-33.45167948679938,139.99587894339717,86.71931069972868,30.47087292335754,-10.634223182831917,11.484624000955149,-96.03336417702417,64.75012726602432,-1.8366771744132604,14.342098975404319,-25.215736452754882,4.851925935389906,35.91376423700389,56.646245033430816,73.21218125772532
Juice,Yo Gotti,1,136.32452129846794,154.27867182946358,40.53711407586745,-113.214890053207,152.76099768904567,16.866780912185195,121.24947519366124,-17.86810617416093,-56.0457198634059,31.169082589228022,51.38243820749248,-31.32318741901996,-35.072356853766834,-29.192620660108222,14.754424209193182,42.00637682704375,-76.3341591773224,42.77986066460923
Down In The DM,Yo Gotti Featuring Nicki Minaj,1,-9.339409451762206,33.51389625439175,-45.739078148139996,89.87425009907751,-82.15943504394694,-52.63024707397796,-40.79542369191265,-62.578150996714015,76.30183042982812,-76.4222671007244,5.534711650633977,-130.23148176453068,10.931406263838673,37.46727883584872,-32.03927077689016,-0.35767672699625414,-25.920249568677782,29.85166627890675
Bubbly,Young Thug With Drake & Travis Scott,1,17.47161999442703,154.93656495323518,43.74887602667505,-4.224314651648023,144.10418798417945,10.280116646157355,20.138943509916743,-97.9693355469358,2.609034583052203,-52.38804706335994,13.51508381558251,-46.097221480555405,84.86952104603365,-18.276555189933575,25.24331037895967,-28.864438016293104,46.738758714801115,-19.05279811290406
Same Boat,Zac Brown Band,1,-91.9449336102573,2.8913445260748727,112.47448610478475,101.06035128898618,-55.581161064228795,-8.434726064885298,12.099092672203168,-76.9347002362255,11.51307995775027,-2.950711894039198,34.28652270179001,-57.57180001403647,-6.730392856894605,14.92721506178544,86.34221227364475,9.460848887992801,48.68822430849271,62.19300282227403
I Remember Everything,Zach Bryan Featuring Kacey Musgraves,1,-105.43703846769615,-70.24127244935966,-96.37868214711487,-96.86054424632061,156.9683156577176,21.093897123328105,-83.36632337001524,-64.87821916156801,10.990658294972762,17.542524544921452,-3.3776829665089796,-10.119169679017034,3.37282840915295,-141.24822316233625,-124.3113143902506,9.835442224180005,28.99441831051964,-0.7193998097726609
Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,1,62.75776989858651,136.2025636961808,49.151675488543376,69.56325613706417,-6.256801974725119,-9.056576415743258,12.685318170971454,114.78477830625559,-10.67804227324223,-44.83547624146394,-34.90911441758814,-46.00159866554009,43.70185383327729,21.32662577132074,-17.23124850630771,-50.365150997121354,-9.347658545422227,-67.93123003340808
Hot Girl Bummer,blackbear,1,74.88715140842687,114.96211991485968,-42.71812578848414,72.63018793869651,-38.17314943926573,-17.147078003359468,-4.568419897741342,-65.1052691220921,-25.998818379828112,70.98086813860976,-9.871255230574802,-67.80454269182174,-11.254865621555254,13.057754973434927,50.150535210014624,-79.26918212982741,33.79515368391171,-15.002669858243348
Hit The Quan,iLoveMemphis,1,80.30628925251037,-13.705371694171875,-28.89987826639711,14.769806278239017,-114.50024128420601,12.1254918986185,-6.661698929535838,4.85075188820813,-55.532567173411856,-44.82546602848399,52.47015317622306,-4.531964568301665,70.72281903225645,23.53433245798021,-30.473637668844702,-28.82588232657295,-35.77635863912495,21.073880027929267
